Name,Phone
"ARIS MINING MARMATO S.A.S.","3106285063"
"PROMIORIENTE S.A. E.S.P","3106494092"
"CAMBRIDGE LLC SUCURSAL COLOMBIA","3106601839"
"MAG SERVICIOS INTEGRALES SAS","3108066038"
"TECNOLOGIA ECOLOGICA DEL ORIENTE SOCIEDAD POR ACCIONES SIMPLIFICADA","3108202024"
"NUEVA GENERACION DE BEBIDAS S.A.S","3108311504"
"EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P","3108519064"
"FULL POTENTIAL SOLUTIONS COLOMBIA SAS","3108688365"
"COMPANIA HOTELERA DE CARTAGENA DE INDIAS S.A.","3112056554"
"CODIGO PUBLICIDAD & MERCADEO S.A.S.","3112237585"
"SOLUCIONES LOCATIVAS L&M S A S","3112574763"
"MARKETING GRUPO EMPRESARIAL S.A.S","3112639763"
"PROYECTO E INVERSIONES GIRONA S.A.S","3112978968"
"OPERADORA DE TRANSPORTE DEL OTUN S.A.S","3113442129"
"SEGURIDAD EL PENTAGONO COLOMBIANO LIMITADA SEPECOL LTDA","3114935150"
"PORSCHE MOVILIDAD COLOMBIA SAS","3114972963"
"CERÁMICAS Y MATERIALES CASTELLÓN S.A.S.","3115163801"
"GRUPO SIERRA DELGADO S.A.S","3115244126"
"COLOMBIANA DE AUTOS S.A.  COLAUTOS S.A.","3117899475"
"MELONN S.A.S.","3118005228"
"EXTRACTORA EL ESTERO S.A.S.","3118495934"
"ITT SUPPLIES S A S","3132409424"
"INGENIERIA ELECTRICA APLICADA SAS","3132705514"
"GRUPO EMPRESARIAL REY SAS ZESE","3133246838"
"MIA GRUPO EMPRESARIAL SAS","3133876020"
"QUINTO COCINA SAS","3133917735"
"ZONA FRANCA INDUSTRIAL COLMOTORES SAS","3134096974"
"CYMADE SAS","3134317092"
"MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.","3134344176"
"EMPRESA DE VIGILANCIA Y SEGURIDAD PRIVADA SERVIGPODER LTDA","3135842104"
"CONTACTAMOS SAS","3135873453"
"DISTRIBUCIONES COMERCIALES OBI S.A.S","3136256330"
"PINTURAS URABA LTDA","3136283601"
"MINSANTO SAS","3138276956"
"FLEXITEMPORAL SAS","3138297661"
"GLOBAL PETROLEUM SERVICES S.A.S.","3138753772"
"PRODECA S.A.","3138888312"
"GENERSYS S.A.S. E.S.P.","3142142337"
"HOLDING CONCORDE S.A.S","3142435522"
"COMPAÑIA DE SERVICIOS DE VIGILANCIA PRIVADA PORTILLA Y PORTILLA LTDA","3142956933"
"CONTACTO SOLUTIONS SAS","3143332172"
"SEGURIDAD LAS AMERICAS LTDA SEGURIAMERICAS LTDA","3144435167"
"FERRETERIA LA GRAN REBAJA DE CAMPOALEGRE S.A.S.","3144723244"
"MM PACKAGING COLOMBIA S.A.S.","3146093543"
"EQUIPOS Y MATERIALES DE COLOMBIA .SA.S.","3146387779"
"CITY G&R S.A.S","3147223198"
"COLOMBIANA DE CINES S.A.","3148181116"
"SISTEMAS EN PROTECCION CONTRA INCENDIO S.A.S.","3148299536"
"KEYRUS COLOMBIA S.A.S","3148700809"
"SILOGISTICA S.A.S.","3152884261"
"VARISUR S.A.S.","3153254524"
"BERHLAN DE COLOMBIA S.A.S","3153524655"
"COLOMBIANA DE EXTRUSION S.A. EXTRUCOL","3153767845"
"SOFTWARE QUALITY ASSURANCE S.A.","3153989513"
"FYPASA CONSTRUCCIONES S.A. DE C.V. - SUCURSAL COLOMBIA","3154688789"
"ALADINO SALAS DE JUEGO SAS","3154787826"
"RIDUCO S.A.","3155349042"
"SOCIEDAD COQUIZADORA FUTBCOQUE S.A.S.","3155637603"
"RAPIASEO S.A.S.","3155928626"
"D&S CATERING EMPRESARIAL S.A.S","3156535445"
"INVERSIONES AMITO & ASOCIADOS S.A.S.","3156884244"
"COMPAÑIA DE VIGILANCIA Y SEGURIDAD PRIVADA VIVAC LIMITADA VIVAC SEGURIDAD","3157217886"
"SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S","3157311468"
"EQUIPOS CONSTRUCCIONES Y OBRAS S A","3158660074"
"ARRENDADORA DE VEHICULOS BLINDADOS - ARMATI LIMITADA","3160106959"
"SAN MIGUEL PROYECTOS Y CONSTRUCCIONES SAS","3160265016"
"BIG RIVER FLOTA NAVIERA S.A.S.","3162692791"
"INVESAKK S.A.S.","3162759521"
"INVERSIONES VAQUITA EXPRESS S.A.S.","3162826260"
"JJ LUXURY STORE S.A.S.","3163092467"
"ENDAVA COLOMBIA S.A.S.","3163151508"
"TRANSQUIROGA S.A.S.","3164349444"
"EGA- KAT LOGISTICA S.A.S","3164646182"
"FORESIGHT BPO SAS","3165239924"
"INGENIERIA CONSTRUCCIONES Y EQUIPOS INCOE S.A.S","3165339306"
"TAYRONA WOOD S S.A.S.","3165783816"
"INVERSIONES KELAPA S.A.S.","3166172574"
"PMG INVERSIONES Y SOLUCIONES SAS","3166378643"
"TELEFONICA FACTORING COLOMBIA S A","3167407572"
"SOPORTE EN RECURSOS HUMANOS LTDA","3167906117"
"SERVICIOS DE DISTRIBUCION ALMACENAMIENTO Y LOGISTICA S.A.S.","3168251610"
"SOCIEDAD TIERRADENTRO SAS","3168321611"
"COL PETROLEUM SERVICES SAS","3168783866"
"ANDINA SOLUCIONES EMPRESARIALES S.A.S","3172586554"
"CALIDAD Y GESTION EN TALENTO HUMANO SAS","3172879807"
"DYNINNO COLOMBIA S A S","3173647551"
"FUNDACION CARDIOVASCULAR DE COLOMBIA S.A.S.","3173649010"
"CONCESIONARIA VIAL DEL PACIFICO S.A.S.","3173662160"
"GENTE UTIL S.A.","3173662178"
"EMPRESA DE VIGILANCIA SEGURIDAD GUANENTA LIMITADA","3173700487"
"ECONTACT COL S.A.S.","3173713772"
"UNOSEIS S.A.S","3173720552"
"SNACKS DE COLOMBIA SAS","3173737717"
"PERFILES Y SOLUCIONES LOGISTICAS S.A.S.","3173793695"
"ENTERPRISE SERVICES COLOMBIA S A S","3173833355"
"AYUDA TEMPORAL DE SANTANDER S.A.S.","3174038824"
"INDUSTRIAS DE ALUMINIO ARQUITECTONICO Y VENTANERIA S.A.S.","3174047548"
"LUBRICANTES EL SOL SOCIEDAD POR ACCIONES SIMPLIFICADA","3174283813"
"NUEVA ITALTEL COLOMBIA SAS","3174337174"
"INDUNILO S.A.S","3174370562"
"DUNNINGTON QUICK SERVICE S.A.","3175050603"
"DURAMOS S.A.S.","3175167818"
"ALIANZA TALENTO HUMANO LTDA","3175728351"
"TRANSPORTES ESPECIALES NUEVA ERA SAS","3175747740"
"LOGISTICA LABORAL S.A.S. B.I.C.","3175862069"
"MAXIM & FISHING SOLUTIONS PROVIDE S.A.S","3176387505"
"VIDRIOS Y ALUMINIOS SARMIENTO DEL NORTE S.A.S.","3176453182"
"LION HEART - ITALIAN KUPID SHOES S.A.S.","3176458829"
"OMNILIFE MANUFACTURA DE COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADA","3176548513"
"MEDITALENTOS S.A.S.","3176650824"
"INTELPRO S.A.S.","3176670591"
"OBRAS CIVILES AMBIENTALES Y FORESTALES S.A.S.","3178878007"
"COFFEEWORLD S.A.S.","3178941108"
"FARMAQUIRURGICOS JM SAS","3182165930"
"ONNET FIBRA COLOMBIA SAS","3182177393"
"LACTEOS RIOGRANDE S.A.S.","3182543215"
"TRANSPORTE LOGISTICA DE PASAJES Y SERVICIOS S.A.S","3182705862"
"DECORMAQUILAS S.A.S.","3182802944"
"ALFAPEOPLE ANDINO S A S","3182855039"
"PUERTORIENTE LOGISTICA Y TRANSPORTE SAS","3183066471"
"GRUPO SAN GERMAN EXPRESS S.A.S","3183231155"
"COMERCIALIZADORA FARMACEUTICA Y DE INSUMOS MEDICOS CFIM SAS","3183403550"
"GE VERNOVA INTERNATIONAL LLC SUCURSAL COLOMBIA","3183490260"
"EMTRA-SERVICIOS ESPECIALIZADOS DE TRANSITO Y TRANSPORTE S. EN C.","3183503920"
"INVERSIONES BUENA FORTUNA SAS","3183513291"
"CONVATEC COLOMBIA LTDA","3183722837"
"RUBBER COLOMBIA S.A.S.","3183820187"
"CONSULTORÍA ESTRATÉGICA ECONÓMICA Y DIGITAL S.A.S","3184020133"
"MIGAN CAPITAL S.A.S.","3184094226"
"EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.","3185164991"
"LABOR HUMANA S.A.S.","3185166385"
"CONCREMACK SAS","3187350539"
"GESTION Y SERVICIOS CORPORATIVOS E.S.T. SAS","3187560608"
"APEX AMERICA COLOMBIA S.A.S","3188127667"
"LOGISTICA INTELIGENTE SOLUTION S.A.S","3188480443"
"APOYO TEMPORAL RECURSO HUMANO LTDA","3188676191"
"INGENIERIA ELECTRICA Y CONSTRUCCIONES S.A.S","3188831998"
"INTERTEC INTERNATIONAL S.A.S.","3192478913"
"SERVICIO INTEGRAL DE LA COSTA CARIBE E INGENIERIA S.A.S","3197655664"
"AMANECER MEDICO SAS","3202692175"
"PALMICULTORES DEL NORTE S.A.S","3203940428"
"MARKETING OIL COMPANY S A S","3204044526"
"VINCI CONSTRUCTION TERRASSEMENT GRANDS PROJETS SUCURSAL COLOMBIA","3204499795"
"GROUPM TRADING COLOMBIA SAS","3204786625"
"LONGPORT COLOMBIA LTDA","3204983237"
"EQUITERRA S.A.S.","3205652695"
"ECOCONSTRUCCIONES Y EQUIPOS SAS","3206919991"
"IPJS - OBRA MAGNA S.A.S.","3206947466"
"DAMASCO SEGURIDAD LTDA","3208336178"
"TEG EXPO SAS","3208474293"
"DISTRIBUIDORA NACIONAL HOSPITALARIA CUCUTA SAS","3208886299"
"OSC TOP SOLUTIONS GROUP COLOMBIA SAS","3212152966"
"GLOBAL TECH SERVICIOS & SOLUCIONES S.A.S","3212300046"
"UX TECHNOLOGY S.A.S.","3213114834"
"TRANSPORTE EQUIPOS Y LOGISTICA S.A.S","3214921385"
"EMPRESA DE'SERVICIOS PUBLICOS DEL ORIENTE DE CALDAS SA. E.S.P."SERVIORIENTE S.A. E.S.P.","3217828582"
"SOLUCIONES DE ABASTECIMIENTO INTEGRAL S.A.S","3218250326"
"ABC CORPORATION S.A.S","3218625765"
"AVIZOR SEGURIDAD LTDA","3219305410"
"CONCESION COSTERA CARTAGENA BARRANQUILLA S.A.S.","3219738494"
"STT GROUP SUCURSAL COLOMBIA SOCIEDAD ANONIMA","3223893583"
"MOGOLLON COAL S.A.S.","3224187144"
"SOCIEDAD DE TELEVISION DE CALDAS RISARALDA Y QUINDIO LTDA","3224335394"
"ACCIONES EFECTIVAS E INTEGRALES SAS","3227387673"
"EASY LOGISTICA SAS","3243785828"
"PERSONAL SOFT S.A.S.","3245497770"
"FIGARANTIAS S.A.S.","3245931912"
"DEVELOPMENT INNOVATION SYSTEM C SUCURSAL COLOMBIA","3502114492"
"ACCESS TELECOM COLOMBIA S.A.S.","3502931793"
"EL LLANO DC S.A.S. ZOMAC","3506612464"
"INDUSTRIA TRANSPORTADORA CARDONA S.A.S.INTRANSCAR S.A.S","3002009736"
"EQUITRANSPORTES S.A.S.","3002052807"
"CONFORT INMOBILIARIO S.A.S","3002083035"
"PERSEOPOLIS S.A.S","3002098722"
"COLOMBIA COLORS SAS","3002138255"
"P.C.A. SOLUCIONES ARQUITECTONICAS S.A.S.","3002203322"
"SILVER CONSULTING S.A.S.","3002493764"
"ORBITRANS S.A.","3002665758"
"CREATOR S A S","3002666679"
"EXCELLENTIAM SOLUCIONES EMPRESARIALES S A S","3002992461"
"FRUTAND S.A.S.","3003022161"
"GRUPO CONSTRUCTOR MARSELLA S.A.S.","3003241839"
"PLUS SOLUTIONS S.A.S.","3003287511"
"WIRELESS LINK S.A.S","3003551417"
"T & M TECNICAS & MONTAJES S.A.S","3003900877"
"QUALITY WATER SERVICE COLOMBIA SAS","3004141817"
"MEDINA ALBIS CONSTRUCTORES S.A.S.","3004335751"
"ASES LABORALES LTDA","3004361292"
"GRUPO DATOS MERCADEO Y COMERCIAL DM&C SAS","3004477334"
"DOUGLAS TRADE S A S","3004651348"
"HERBACOL COLOMBIA LTDA","3004762700"
"ICCS COLOMBIA SAS","3004784141"
"SIGLO COLOMBIA S A S","3005108074"
"PONTEVEDRA PROMOTORA S.A.S.","3005444022"
"TEMPORAL TEXTIL S.A.S.","3005750538"
"ESTRUCTURAS OBRAS EN CONCRETO E INGENIERIA S A S","3005864677"
"INVERSOL SAS","3006043681"
"LADRILLERA ARCILLAS S.A.S.","3006098920"
"CORAL INGENIERIA Y ARQUITECTURA SAS","3006179317"
"SYNTESYS TECNOLOGICA S.A.S.","3006214135"
"TROPICAL GROUP S.A.S.","3006390458"
"ADMINISTRADORA DE SERVICIOS UNIVERSAL E.U.","3006473682"
"MACONDO DMC S A S","3006577014"
"ELIASMAIDA2 ENTERTAINMENT SAS","3006583703"
"BIOPLAST S.A.S","3006759376"
"DIRECCION E INVERSION S.A.S.","3006778222"
"PINTURAS HELIOS S.A.S.","3006845677"
"CONSUMER SALES SERVICES COLOMBIA S.A.S.","3006963151"
"ARCA MEGAPROYECTOS SAS","3007271660"
"TRANSPORTES Y SUMINISTROS MONTOYA S.A.S.","3007289302"
"TICNOW COLOMBIA S.A.S","3007445734"
"GUIAR ARQUITECTURA E INFRAESTRUCTURA S.A.S","3007751503"
"SIKORSKY MATERIAL SERVICES LLC SUCURSAL COLOMBIA","3007803030"
"CONTACT FINANZAS S.A.S","3007826448"
"CARTAGENA MAGICA TRAVEL S.A.S","3007910985"
"MARFI SOLUCIONES INTEGRALES EN SALUD S.A.S","3008019144"
"COLOMBIA SOLAR CORPORACION INTERNACIONAL S.A.S. E.S.P. sigla CSCI COLOMBIA SOLAR CORP","3008271299"
"H.P.H INVERSIONES S.A.S.","3008413110"
"WESTERN DENTAL SAS","3008453526"
"VALORES Y PROYECTOS DE COLOMBIA S.A.S","3008731347"
"INVERSIONES TUCURINCA S.A.S.","3009109093"
"RAMIREZ ARANA Y CIA S.A.S","3009128059"
"GRUPO EDITADO S.A.S","3009133422"
"PILYQ COLOMBIA S.A.S.","3009134042"
"LFMC SAS","3009773001"
"LOGYCA / SERVICIOS S A S","3009982929"
"MYM MANEJO DE MATERIALES S.A.S.","3012495248"
"SOFT-G.NET SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA SOFT-G.NETS.A.S.","3012605067"
"DEVCOGNITIO S.A.S.","3012672990"
"THE ENGLISH EASY WAY S.A.S.","3013073462"
"MAESTRE & SANCHEZ S.A.S.","3013718520"
"SOCIETY SERVICES GENERAL S.A.S. SIGLA SOSEGE S.A.S.","3013853352"
"LOGIST LATAM S.A.S","3014155818"
"COSTEÑO BEACH S.A.S.","3014286398"
"INFRAESTRUCTURA TÉCNICA COLOMBIANA S.A.S.","3014358351"
"CARTAGENA DUBAI BEACH RESORT & SPA S.A.S.","3014563676"
"EMPRESA OFICIAL DE SERVICIOS PUBLICOS DEL DISTRITO DE SANTA CRUZ DE MOMPOX ACUAMOMPOX SAS ESP","3014638392"
"COMPAÑIA MUNDIAL DE COMERCIO SAS","3014662902"
"PELLETCO S.A.S.","3014851243"
"MARKETING PLUS CTG S.A.S.","3014852790"
"ALTINO LOGISERVICIOS S.A.S","3015060890"
"COMINERALES GGB S.A.S","3015128131"
"VALORES INMOBILIARIOS CINCO S.A.S","3015385773"
"CONSTRUCORP S.A.","3015472957"
"ADMINISTRACION MAYORCA S.A.S.","3015532624"
"TRIIBUU S.A.S.","3015723834"
"SUMARGO SAS","3016617382"
"GRUPO QUALITAS CORP SUCURSAL COLOMBIA","3017461126"
"CONSULTORIA E INTERVENTORIAS TECNICAS PROFESIONALES S.A.S","3017544618"
"INGENIERIA Y SERVICIOS ABC S.A.S.","3017605537"
"INVERSIONES Y SOLUCIONES GBJ S.A.S.","3017640610"
"GRUPO EMPRESARIAL RODIZIO S.A.S.","3017851009"
"DEFYTEK SAS","3017871232"
"COMPAÑIA DE SERVICIOS INTEGRALES DE TRANSPORTE Y  SOLUCIONES LOGISTICAS S.A.S.","3017935861"
"FORTALEZA TEMP JOB PLUS EST S.A.S","3017954266"
"UNIVERSAL SALUD GROUP S.A.S.","3023834310"
"SYNERGIX S.A.S.","3024180381"
"ASCONFIJY SAS","3024662228"
"MALL LAS PALMAS GROUP S.A.S.","3042476225"
"MILL5 COLOMBIA S.A.S.","3042588112"
"MIMI DIA SAS","3042834013"
"AVINUTRIR S A S","3042933145"
"ASESORIAS CONSTRUCCIONES INGENIERIA SERVICIOS Y SOLUCIONES DE COLOMBIA SAS","3043800848"
"ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES S.A.S","3043997809"
"ELITENUT S.A.S.","3044937753"
"MONTAJES TRANSPORTES E INGENIERIA MTI S.A.S","3045318886"
"THIRD WAY HEALTH S.A.S","3045881010"
"CREATIVA DISEÑO Y CONSTRUCCIÓN S.A.S.","3045907926"
"INVERSIONES MAR & PLAYA S.A.S.","3045938911"
"GRUPO DE LOS SEIS S A S","3046744760"
"INNOVATION MOTOS NUEVA GENERACION SAS","3052039846"
"DUAL ASSET MANAGEMENT S.A.S.","3052270289"
"INVERSIONES Y PROYECTOS G&M S.A.S.","3053596780"
"INDUSTRIA JABONERA LA JIRAFA S.A.S.","3053640090"
"CASTAÑEDA & SUÁREZ CIA S.A.S.","3054443549"
"INS APLICACIONES Y TECNOLOGIAS S.A.S.","3054777077"
"PROYECTOS INGENIERIA Y MONTAJES ELECTRICOS S.A.S","3059224374"
"FOKS BLINDAJES LTDA","3102134082"
"SUMINISTRO Y CONSTRUCCIONES RODRIGUEZ S.A.S","3102202763"
"MART INVERSIONES SAS","3102245712"
"TRANSPORTES REFRIGERADOS J M C SAS","3102322118"
"GCC GRUPO COMERCIAL CARBONERO S.A.S.","3102337242"
"ECOCOAL SAS","3102339088"
"LANZAKRETO SAS","3102370568"
"MENTIUS SAS","3102386361"
"COMERCIALIZADORA QUIRAL D. SAS","3102423623"
"BIOTECNOLOGIA REPRODUCTIVA GANADERA SAS","3102456142"
"MEJORA Y SOLUCIONES SAS","3102540276"
"MUNDO CROSS LTDA","3102591330"
"ZABUD TECHNOLOGIES S.A.S","3102659262"
"GROUP DUBO SAS","3102674482"
"TRANSPORTES GAVIOTA AZUL S.A.S. - BIC","3102686808"
"TL32 S.A.S.","3102687916"
"MOVET S.A.S","3102688558"
"PLANTADOR COLOMBIA S.A.S.","3102697035"
"LOEXA S.A.S","3102705323"
"PINTURAS INDUPIN SOCIEDAD POR ACCIONES SIMPLIFICADA","3102725499"
"PERALTA ALVIS Y CIA. S. EN C.","3102740373"
"TIERRASUA S.A.S.","3102772887"
"DIAR INVERSIONES SAS","3102825850"
"INVERSIONES FINANZAS Y SERVICIOS DE COLOMBIA S.A.S.","3102913993"
"REGIONAL COMPANY S.A.S ZOMAC","3102976277"
"SERVICIOS DE INGENIERIA DISEÑOS CONSTRUCCION Y AMBIENTALES LIMITADA","3103051702"
"ONTOP DIGITAL COLOMBIA S.A.S","3103083371"
"CONCRETOS DEL SUR SAS","3103091958"
"LA VAINA S.A.S.","3103198966"
"OROCAM S.A.S.","3103231679"
"CERCA TECHNOLOGY S.A.S","3103241101"
"BROSKIS S.A.S.","3103261691"
"SALVA SEGURIDAD LTDA.","3103388800"
"INTRAWAY COLOMBIA SAS","3103448580"
"PROGETTI GROUP Y CIA SAS","3103682484"
"PROMOTORA GIRALDO GONZALEZ & CIA S.C.A.","3103690627"
"SAMARIAN CO. SAS","3103762849"
"TRANSPORTES SANTO DOMINGO S.A.S.","3103860515"
"DOMINIO INGENIERÍA S.A.S.","3103891484"
"CALDAS DATA COMPANY LTDA - SIGLA: CADCOM","3104090634"
"GESTION Y CONSULTORIA AMBIENTAL LTDA","3104112929"
"DISTRICOMBUSTIBLES S.A.S.","3104190919"
"GUSTO ENTERTAINMENT S.A.S.","3104206080"
"TIERRAS Y PROYECTOS S.A.S","3104250276"
"EMPRESA CAUCANA DE SERVICIOS PUBLICOS EMCASERVICIOS S.A E.S.P","3104255860"
"ASOBRANGUS COMERCIAL S.A","3104287748"
"MAS EQUIPOS PARA LA CONSTRUCCION S.A.S.","3104441258"
"TLM INTERNATIONAL LOGISTIC S.A.S","3104545978"
"RICARDO ESCOBAR ARBELAEZ S.A.S.","3104593404"
"TRANSPORTES ESPECIALES GALERAS EXPRESS SAS","3104610421"
"OBRAS Y EQUIPOS DE MONTECRISTO S.A.S ZOMAC","3104624882"
"URBAN COLOMBIA SAS","3104638703"
"ETIFLEX S.A.S","3104643574"
"DISTRIBUCIONES JUNIORS S.A.S.","3104687155"
"DECORADOS Y ACABADOS CERAMICOS S.A.S","3104837411"
"CARPORT COLOMBIA S.A.S.","3104896235"
"DISTRIALIMENTOS DEL CAUCA SAS","3104904579"
"RECUPERADORA DE RESIDUOS DE COLOMBIA ZOMAC S.A.S.","3104907545"
"SMARTY COLOMBIA S.A.S. BIC.","3104918242"
"ZONA 2 DISTRIBUCIONES S.A.S.","3104922484"
"SOLUINTEGRALES DE COLOMBIA S.A.S.","3105041092"
"CHANGE AMERICAS SAS","3105042093"
"SEGURIDAD EL PORTICO LTDA","3105088014"
"MONTAÑAS DEL PARAISO S.A.S.","3105136662"
"FIBERGROUP S.A.S ESP","3105276546"
"PAXZU COLOMBIA SAS","3105547536"
"AVATRANS S.A.S.","3105583580"
"VERDE URBANO ARQUITECTURA SAS","3105605741"
"VIALCOR SAS","3105662200"
"CMO DISTRIBUCIONES SAS","3105664165"
"MAXIM INGENIERIA S.A.S.","3105675417"
"ASOGESTORES S.A.S.","3105716206"
"PROYENERGY SAS","3105730278"
"MARIA CONCHITA GAS S.A.S. ESP","3105762579"
"SANTA FAUSTINA S.A.S.","3105823398"
"SOLAR STAR ENERGY S.A.S BIC","3105914031"
"CT99 SERVICIOS TEMPORALES EST S.A.S.","3105929135"
"LUMIERE OPTIC GROUP S.A.S.","3106029907"
"ESTIBAS OP S.A.S","3106096668"
"CDF COLOMBIA S.A.","3106151546"
"SERRANO OREJARENA Y COMPANIA S.A.S. SIGLA SOCOL","3106153505"
"ROMAQUIN SAS","3106181257"
"SONIC DESIGN LTDA","3106184375"
"COMERCIALIZADORA RUMBOS S A S","3106195272"
"AGREGADOS EL TONUSCO S.A.S","3106328991"
"GARANTIA FINANCIERA S.A.S.","3106390075"
"GRUPO INGENIAR SC S.A.S.","3106417439"
"PAISAR S.A.S.","3106577413"
"ESCENARIOS DEPORTIVOS S.A.S.(SOCIEDAD POR ACCIONES SIMPLIFICADA)","3106579633"
"BIP COLOMBIA S.A.S","3106661023"
"ARBITRIUM S.A.S.","3106737702"
"LIGNE ARQUITECTURA SAS","3106991025"
"EQUIPOS E INGENIERIA DEL CARIBE S.A.S.","3107138609"
"SAZON DE MI PUEBLO RESTAURANTE S.A.S","3107266355"
"MANUFACTURAS CIROTEX S.A.S.","3107356576"
"COMERCIALIZADORA-CONSTRUCCION Y MAQUINARIA S.A.S","3107539449"
"EMPRESA DE TRANSPORTES TONCHALA S. A.","3107602671"
"TRITURADOS DEL TOLIMA LIMITADA","3107855411"
"ASESORIAS E INVERSIONES BAQUERO TORRES S.A.S","3107858552"
"MODUL-ARQ CONSTRUCTORA SAS","3107861058"
"REAL ARQUITECTURA E INGENIERIA S A S","3107865982"
"CLINICA SAN RAFAEL DE POPAYAN SAS","3107897642"
"ALIANZA PRODUCTORA DE CARBÓN S.A.S","3107952072"
"NOPIN COLOMBIA S.A.S.","3107971930"
"SMART WORLDS S.A.S","3108021779"
"PUNTO AZUL BRAKE PAK SAS","3108026272"
"OPERADOR PROFESIONAL DE EVENTOS OPEL S.A.S.","3108075074"
"COMPAÑIA SERVIC INTEGRAL S.A.S","3108109372"
"MIROAL INGENIERIA S.A.S","3108164207"
"CONFECCION Y CORTE S.A.S.","3108248060"
"LAMINACIÓN DE COLOMBIA S.A.S.","3108304714"
"INTOPACK S.A.S","3108325038"
"LA GOLOSA FILMS SAS","3108406006"
"BUC EXHIBICIONES COMERCIALES HR SAS","3108522335"
"SALSAMENTARIA SANTANDER S.A.","3108596958"
"HACIENDA EL PORTAL S.A.S.","3108676013"
"CO-WORK LATAM COLOMBIA S.A.S","3108811921"
"MORAI SAS","3112088067"
"EMPRESA DE DESARROLLO INTELIGENTE S.A.S SEM","3112090644"
"PROYECTOS Y DESARROLLOS URBANOS HENALVAR SAS","3112141680"
"LATAM T-INVESTMENTS SAS","3112147411"
"TRANSPORTE TERRESTRE Y FLUVIAL LLANO GRANDE S.A.S.","3112169183"
"MARSELLA HACIENDA ECOTURISTICA S.A.S.","3112195065"
"ARAUCARIA CONSULTORES S.A.S","3112270049"
"INVICTUS IDEAS QUE CONECTAN VOLUNTADES SAS","3112275829"
"ASFALTOS G R S.A.S","3112310669"
"SERVICOM ASOCIADOS LTDA","3112326891"
"ENLACE DE TRANSPORTES Y SERVICIOS S.A.S","3112359933"
"IDEALO PEZ SAS","3112364825"
"DISEÑO ARQUITECTURA E INGENIERIA SAS.","3112514621"
"JESACA S.A.S","3112514711"
"OPERADORES DE MINAS DE CUCUTA S.A.S.","3112637773"
"WELII COLOMBIA S.A.S.","3112660106"
"COLOMBIANA DE INGENIERIA Y PAVIMENTO COIPAV SAS","3112691425"
